Aco004341.1,2744,5,2332659,2333796,+,111,317,25734,1,
Aco010665.1,2744,10,2516254,2519465,+,183,611,25734,1,
CDS7387,2744,3,9968516,9973819,+,111,317,33018,1,
CDS7393,2744,3,10018936,10024457,+,183,611,33018,1,
transcript:Dr06305.1,2744,5,22839398,22850284,+,34,543,51051,1,
Sp08g00601,2744,8,4669038,4669662,+,18,276,51364,1,
PAC4GC:49829832,2744,7,28952544,28953732,+,26,347,54711,1,
Aco004352.1,2745,5,2394655,2396426,-,111,317,25734,1,
Aco005483.1,2745,11,10595443,10596696,-,35,650,25734,1,
CDS7423,2745,3,10309099,10310593,-,111,317,33018,1,
CDS643,2745,1,9469783,9471024,+,35,650,33018,1,
CDS7433,2745,3,10475044,10479024,-,15,654,33018,1,
CDS15733,2745,6,41056838,41058175,+,59,668,33018,1,
evm.model.AsparagusV1_01.359,2745,1,6861308,6861925,-,5,45,33908,1,
transcript:Dr04593.1,2745,17,2012651,2013841,+,8,560,51051,1,
Sp08g00631,2745,8,4874965,4876284,-,9,538,51364,1,
Sp19g00247,2745,19,1706748,1715468,+,12,519,51364,1,
PAC4GC:49833439,2745,7,29215217,29216524,-,48,672,54711,1,
PAC4GC:49844272,2745,2,23319959,23321308,-,22,658,54711,1,
PAC4GC:49830859,2745,7,29109753,29110592,+,10,430,54711,1,
Aco004362.1,2746,5,2639823,2643234,+,111,317,25734,1,
CDS7435,2746,3,10513963,10530555,-,111,317,33018,1,
evm.model.AsparagusV1_01.2555,2746,1,103807250,103819614,-,11,287,33908,1,
transcript:Dr06299.1,2746,5,22893460,22896230,-,31,307,51051,1,
Sp05g00317,2746,5,1438026,1442526,+,18,268,51364,1,
PAC4GC:49845456,2746,2,23374957,23386087,-,18,321,54711,1,
Aco004367.1,2747,5,2682023,2685075,-,111,317,25734,1,
CDS7449,2747,3,10874130,10876972,-,111,317,33018,1,
evm.model.AsparagusV1_06.884,2747,6,20792695,20820553,+,7,349,33908,1,
transcript:Dr04571.1,2747,17,1505838,1509327,+,14,275,51051,1,
Sp08g00652,2747,8,4965109,4967985,-,18,276,51364,1,
PAC4GC:49829597,2747,7,29540476,29544479,+,26,347,54711,1,
Aco004368.1,2748,5,2686701,2688811,-,111,317,25734,1,
CDS7458,2748,3,11005364,11011197,-,111,317,33018,1,
evm.model.AsparagusV1_01.2601,2748,1,106118199,106129659,-,5,294,33908,1,
transcript:Dr06291.1,2748,5,22969976,22972131,-,57,277,51051,1,
PAC4GC:49845208,2748,2,23703511,23708730,-,19,49,54711,1,
PAC4GC:49830032,2748,7,29582554,29586064,-,27,96,54711,1,
Aco004369.1,2749,5,2701711,2704272,+,111,317,25734,1,
Aco010688.1,2749,10,2750510,2751307,-,183,611,25734,1,
CDS7463,2749,3,11178476,11181064,+,111,317,33018,1,
CDS7447,2749,3,10853508,10854293,-,183,611,33018,1,
CDS7448,2749,3,10866388,10868340,-,57,277,33018,1,
transcript:Dr04561.1,2749,17,1002445,1004955,+,14,275,51051,1,
transcript:Dr06294.1,2749,5,22949196,22952444,-,31,307,51051,1,
Sp08g00651,2749,8,4963959,4964801,-,23,498,51364,1,
PAC4GC:49832336,2749,7,29446553,29447320,-,34,626,54711,1,
Aco004370.1,2750,5,2706349,2709854,+,111,317,25734,1,
CDS7467,2750,3,11273820,11278739,+,111,317,33018,1,
CDS16484,2750,7,7486032,7491739,+,127,339,33018,1,
evm.model.AsparagusV1_06.879,2750,6,20742131,20752457,-,7,349,33908,1,
transcript:Dr04557.1,2750,17,887052,890253,-,14,275,51051,1,
transcript:Dr06283.1,2750,5,23041801,23048547,+,57,277,51051,1,
Aco004377.1,2751,5,2756028,2758536,-,111,317,25734,1,
CDS7489,2751,3,11600056,11602448,-,111,317,33018,1,
Sp05g00297,2751,5,1360753,1361980,+,18,268,51364,1,
PAC4GC:49842166,2751,2,24086830,24088692,-,18,321,54711,1,
PAC4GC:49831515,2751,7,29953493,29955580,-,26,347,54711,1,
Aco004418.1,2752,5,3082691,3087340,+,72,318,25734,1,
CDS7640,2752,3,13543483,13548723,+,72,318,33018,1,
CDS16618,2752,7,9421852,9427921,+,9,342,33018,1,
transcript:Dr06201.1,2752,5,23962650,23965087,+,31,307,51051,1,
transcript:Dr05093.1,2752,17,8041708,8044736,-,16,235,51051,1,
Sp05g00256,2752,5,1155199,1157312,-,18,268,51364,1,
PAC4GC:49832869,2752,7,8813688,8818410,-,8,353,54711,1,
Aco004420.1,2753,5,3098707,3103082,-,72,318,25734,1,
CDS7647,2753,3,13572711,13582348,-,72,318,33018,1,
evm.model.AsparagusV1_01.1544,2753,1,47361287,47366598,-,5,290,33908,1,
transcript:Dr06199.1,2753,5,23976384,23981305,-,31,307,51051,1,
Sp05g00255,2753,5,1150465,1154404,+,18,268,51364,1,
PAC4GC:49830520,2753,7,8781689,8785782,+,8,353,54711,1,
Aco004421.1,2754,5,3107442,3107816,-,72,318,25734,1,
Aco010783.1,2754,10,3752023,3762015,-,10,605,25734,1,
CDS7650,2754,3,13584545,13588954,-,72,318,33018,1,
CDS1031,2754,1,16320904,16330127,+,10,605,33018,1,
CDS7639,2754,3,13519501,13526622,-,24,612,33018,1,
CDS15463,2754,6,36888359,36894958,+,7,630,33018,1,
CDS16615,2754,7,9399767,9413333,-,29,633,33018,1,
CDS1029,2754,1,16296666,16299678,+,25,15,33018,1,
evm.model.AsparagusV1_01.1542,2754,1,47322869,47325828,-,6,555,33908,1,
evm.model.AsparagusV1_01.449,2754,1,8358912,8362715,-,35,14,33908,1,
evm.model.AsparagusV1_05.1882,2754,5,82529946,82533617,-,27,74,33908,1,
transcript:Dr06202.1,2754,5,23956053,23959652,-,34,543,51051,1,
transcript:Dr09591.1,2754,4,19583011,19587224,-,9,584,51051,1,
Sp13g00529,2754,13,2611728,2624447,-,13,239,51364,1,
PAC4GC:49829844,2754,7,8847905,8853281,+,12,629,54711,1,
PAC4GC:49829831,2754,7,8842145,8846573,+,13,519,54711,1,
Aco004422.1,2755,5,3110775,3113328,+,72,318,25734,1,
Aco004438.1,2755,5,3196937,3197403,-,5,272,25734,1,
CDS7651,2755,3,13594864,13600943,+,72,318,33018,1,
transcript:Dr05094.1,2755,17,8037585,8039780,-,7,279,51051,1,
Sp13g00530,2755,13,2627882,2630709,+,13,239,51364,1,
PAC4GC:49830179,2755,7,8766330,8767319,-,8,353,54711,1,
PAC4GC:49816953,2755,1,25720674,25725824,-,15,304,54711,1,
Aco004425.1,2756,5,3124644,3129437,+,72,318,25734,1,
CDS7658,2756,3,13692740,13698726,+,72,318,33018,1,
CDS15456,2756,6,36798631,36805856,-,10,160,33018,1,
evm.model.AsparagusV1_01.1759,2756,1,59853180,59858832,-,5,288,33908,1,
evm.model.AsparagusV1_05.1894,2756,5,82954582,82966963,+,14,318,33908,1,
transcript:Dr05096.1,2756,17,8016667,8017023,-,7,279,51051,1,
Sp08g00800,2756,8,5809576,5815354,+,6,279,51364,1,
PAC4GC:49816324,2756,1,25654553,25659009,-,15,304,54711,1,
Aco004427.1,2757,5,3133901,3138673,+,72,318,25734,1,
CDS7680,2757,3,13928752,13935763,+,72,318,33018,1,
Sp05g00249,2757,5,1106536,1112636,-,18,268,51364,1,
PAC4GC:49830771,2757,7,8407086,8412205,-,8,353,54711,1,
Aco004433.1,2758,5,3174411,3177036,-,72,318,25734,1,
CDS7708,2758,3,14226590,14229028,-,72,318,33018,1,
Aco004436.1,2759,5,3190552,3193216,+,72,318,25734,1,
CDS7719,2759,3,14387160,14387567,+,72,318,33018,1,
CDS16671,2759,7,9978775,9979182,+,19,341,33018,1,
evm.model.AsparagusV1_05.1979,2759,5,85609600,85610007,+,5,323,33908,1,
transcript:Dr09624.1,2759,4,20720918,20725848,+,9,584,51051,1,
Sp05g00383,2759,5,1703540,1703947,-,12,269,51364,1,
Sp19g00285,2759,19,1954884,1955291,-,8,256,51364,1,
PAC4GC:49831129,2759,7,27381327,27381734,-,12,350,54711,1,
PAC4GC:49845220,2759,2,17398328,17398735,-,5,287,54711,1,
Aco004440.1,2760,5,3210067,3211038,-,72,318,25734,1,
Aco010808.1,2760,10,4121461,4122330,+,20,613,25734,1,
CDS16672,2760,7,10003750,10004743,-,19,341,33018,1,
CDS7725,2760,3,14465411,14466436,-,72,318,33018,1,
evm.model.AsparagusV1_01.470,2760,1,8767774,8769282,+,9,672,33908,1,
Sp08g00513,2760,8,4234233,4235204,+,13,500,51364,1,
Sp05g00381,2760,5,1685914,1687348,+,12,269,51364,1,
Sp19g00283,2760,19,1946606,1947764,+,7,138,51364,1,
PAC4GC:49828598,2760,7,27450994,27452166,-,12,350,54711,1,
PAC4GC:49843642,2760,2,17744420,17745789,+,5,872,54711,1,
Aco004449.1,2761,5,3264919,3270274,-,72,318,25734,1,
CDS7747,2761,3,14702167,14715209,-,72,318,33018,1,
transcript:Dr01236.1,2761,17,11378781,11387017,+,10,277,51051,1,
Sp08g00526,2761,8,4298531,4303730,-,12,277,51364,1,
PAC4GC:49831710,2761,7,27722898,27730394,-,12,350,54711,1,
Aco004451.1,2762,5,3280931,3287177,-,72,318,25734,1,
CDS7753,2762,3,14726722,14739010,-,72,318,33018,1,
evm.model.AsparagusV1_05.2007,2762,5,86675559,86700667,+,14,318,33908,1,
Sp19g00275,2762,19,1908516,1919590,+,8,256,51364,1,
PAC4GC:49829886,2762,7,27752280,27760699,-,12,350,54711,1,
Aco004452.1,2763,5,3288783,3291207,-,72,318,25734,1,
CDS7754,2763,3,14743257,14746311,-,72,318,33018,1,
transcript:Dr06366.1,2763,5,22010143,22013750,+,9,292,51051,1,
Sp08g00527,2763,8,4304472,4307683,-,12,277,51364,1,
PAC4GC:49830443,2763,7,27762609,27765331,-,12,350,54711,1,
Aco004453.1,2764,5,3292601,3306939,-,72,318,25734,1,
CDS7755,2764,3,14758778,14787888,-,72,318,33018,1,
transcript:Dr01232.1,2764,17,11274073,11289751,+,10,277,51051,1,
Aco004454.1,2765,5,3310914,3311900,+,72,318,25734,1,
CDS7756,2765,3,14794311,14795288,+,72,318,33018,1,
CDS15377,2765,6,35907471,35908739,-,5,338,33018,1,
CDS16691,2765,7,10271488,10272483,+,19,341,33018,1,
CDS908,2765,1,13759279,13760514,-,25,15,33018,1,
evm.model.AsparagusV1_05.2003,2765,5,86629897,86630625,-,36,622,33908,1,
Aco004456.1,2766,5,3323490,3327704,+,72,318,25734,1,
CDS7767,2766,3,14930018,14939791,+,72,318,33018,1,
CDS16694,2766,7,10307469,10318866,+,19,341,33018,1,
Aco004462.1,2767,5,3359588,3363902,-,72,318,25734,1,
Aco005833.1,2767,16,11056476,11058609,-,9,890,25734,1,
CDS7786,2767,3,15159061,15169757,-,72,318,33018,1,
CDS478,2767,1,6342646,6345314,-,9,890,33018,1,
CDS15747,2767,6,41208169,41210627,+,8,914,33018,1,
evm.model.AsparagusV1_05.2064,2767,5,88490688,88493027,+,6,827,33908,1,
evm.model.AsparagusV1_01.2946,2767,1,115979480,116001426,+,5,291,33908,1,
transcript:Dr12212.1,2767,4,11651109,11653263,-,13,45,51051,1,
Sp13g00441,2767,13,2171123,2178913,-,8,240,51364,1,
Sp05g00353,2767,5,1601668,1603201,+,6,83,51364,1,
Sp08g00549,2767,8,4394502,4395905,-,13,93,51364,1,
PAC4GC:49845535,2767,2,15055414,15065325,-,6,286,54711,1,
PAC4GC:49831152,2767,7,28102254,28104717,+,5,85,54711,1,
Aco004466.1,2768,5,3398477,3403066,+,72,318,25734,1,
CDS7792,2768,3,15217760,15230083,+,72,318,33018,1,
CDS16713,2768,7,10478001,10488417,+,19,341,33018,1,
transcript:Dr07266.1,2768,17,6018990,6024771,+,6,228,51051,1,
Sp05g00350,2768,5,1579442,1583747,-,21,277,51364,1,
PAC4GC:49832272,2768,7,28178488,28184205,+,15,349,54711,1,
Aco004468.1,2769,5,3410768,3413651,+,72,318,25734,1,
Aco021372.1,2769,16,7362468,7368350,-,8,901,25734,1,
CDS16719,2769,7,10533103,10538039,-,19,341,33018,1,
CDS7802,2769,3,15335636,15341373,-,72,318,33018,1,
CDS15312,2769,6,34893377,34901381,+,52,911,33018,1,
Sp05g00343,2769,5,1550100,1552788,+,12,269,51364,1,
PAC4GC:49829619,2769,7,28272769,28277963,-,15,349,54711,1,
Aco004476.1,2770,5,3470378,3471339,-,72,318,25734,1,
CDS7820,2770,3,15555145,15561175,-,72,318,33018,1,
transcript:Dr06337.1,2770,5,22460481,22462768,+,11,313,51051,1,
Sp08g00577,2770,8,4549741,4550206,-,12,277,51364,1,
Sp08g00578,2770,8,4551208,4552794,+,28,295,51364,1,
PAC4GC:49830786,2770,7,28466322,28472023,+,15,349,54711,1,
Aco004480.1,2771,5,3495659,3500674,-,72,318,25734,1,
Aco000303.1,2771,12,2843225,2848157,-,9,692,25734,1,
CDS7838,2771,3,15899553,15904211,-,72,318,33018,1,
evm.model.AsparagusV1_01.3132,2771,1,121673826,121682976,-,10,300,33908,1,
transcript:Dr06339.1,2771,5,22439574,22444617,+,11,313,51051,1,
Sp05g00333,2771,5,1507925,1512031,+,12,269,51364,1,
PAC4GC:49831609,2771,7,28770397,28774784,-,15,349,54711,1,
Aco004482.1,2772,5,3509206,3514198,+,72,318,25734,1,
CDS7844,2772,3,15958304,15976456,+,72,318,33018,1,
evm.model.AsparagusV1_01.3061,2772,1,119485913,119517732,-,6,285,33908,1,
PAC4GC:49832502,2772,7,28850045,28857016,+,15,349,54711,1,
Aco004483.1,2773,5,3516663,3518817,+,72,318,25734,1,
CDS7848,2773,3,15986224,16001423,+,72,318,33018,1,
evm.model.AsparagusV1_01.3060,2773,1,119474487,119478597,-,6,285,33908,1,
transcript:Dr06342.1,2773,5,22409563,22412278,+,11,313,51051,1,
Sp08g00593,2773,8,4616729,4619749,+,12,277,51364,1,
PAC4GC:49833106,2773,7,28864370,28865376,+,15,349,54711,1,
Aco004484.1,2774,5,3520262,3527461,+,72,318,25734,1,
CDS7852,2774,3,16013862,16029857,+,72,318,33018,1,
evm.model.AsparagusV1_01.3059,2774,1,119448451,119472573,-,6,285,33908,1,
evm.model.AsparagusV1_06.1103,2774,6,29403684,29407630,+,7,342,33908,1,
transcript:Dr06351.1,2774,5,22271531,22282316,+,11,313,51051,1,
Sp19g00251,2774,19,1778248,1787044,-,8,256,51364,1,
PAC4GC:49845513,2774,2,22833834,22842227,+,24,272,54711,1,
Aco004485.1,2775,5,3528860,3534284,-,72,318,25734,1,
CDS7853,2775,3,16033639,16048232,-,72,318,33018,1,
CDS1176,2775,1,18017809,18023732,-,25,0,33018,1,
evm.model.AsparagusV1_05.2879,2775,5,114943545,114948907,+,5,319,33908,1,
evm.model.AsparagusV1_01.3046,2775,1,119164293,119171865,+,6,285,33908,1,
transcript:Dr13157.1,2775,4,8625820,8632068,+,5,304,51051,1,
PAC4GC:49811107,2775,9,23540556,23549189,+,10,364,54711,1,
Aco004499.1,2776,5,3619495,3625569,+,72,318,25734,1,
Aco000298.1,2776,12,2878316,2884191,+,9,692,25734,1,
CDS15221,2776,6,33781777,33786594,-,7,336,33018,1,
CDS7884,2776,3,16438525,16445898,+,72,318,33018,1,
evm.model.AsparagusV1_01.3120,2776,1,121387349,121418440,+,8,130,33908,1,
transcript:Dr06175.1,2776,5,24185677,24189858,-,7,316,51051,1,
transcript:Dr05070.1,2776,17,8395614,8403177,-,5,281,51051,1,
Sp13g00268,2776,13,1269134,1275948,+,5,446,51364,1,
PAC4GC:49843428,2776,2,6813125,6825224,-,11,322,54711,1,
PAC4GC:49812097,2776,9,22765899,22774720,+,10,364,54711,1,
Aco004500.1,2777,5,3626583,3630863,-,72,318,25734,1,
CDS7895,2777,3,16748243,16755553,-,72,318,33018,1,
evm.model.AsparagusV1_01.3093,2777,1,120722002,120728231,+,10,300,33908,1,
evm.model.AsparagusV1_01.3121,2777,1,121419213,121423179,-,10,71,33908,1,
transcript:Dr06177.1,2777,5,24155550,24162175,+,7,316,51051,1,
PAC4GC:49812883,2777,9,22690207,22692923,+,10,364,54711,1,
Aco004501.1,2778,5,3631053,3633318,+,72,318,25734,1,
CDS7896,2778,3,16781345,16785376,+,72,318,33018,1,
evm.model.AsparagusV1_01.3092,2778,1,120704998,120719888,-,10,300,33908,1,
transcript:Dr05071.1,2778,17,8363987,8366595,-,5,281,51051,1,
PAC4GC:49844562,2778,2,6978713,6981492,+,11,322,54711,1,
Aco004506.1,2779,5,3639116,3641204,-,72,318,25734,1,
Aco016507.1,2779,11,504630,505661,-,5,658,25734,1,
CDS7914,2779,3,16950358,16960008,-,72,318,33018,1,
CDS1644,2779,1,23535013,23536733,-,37,38,33018,1,
CDS15016,2779,6,28168248,28174807,+,37,38,33018,1,
CDS16727,2779,7,10689502,10694287,-,5,569,33018,1,
evm.model.AsparagusV1_01.383,2779,1,7151511,7154184,-,12,3,33908,1,
evm.model.AsparagusV1_05.2733,2779,5,110586402,110587630,+,13,20,33908,1,
Sp05g00598,2779,5,3247397,3248305,+,5,84,51364,1,
PAC4GC:49844351,2779,2,7218215,7219159,-,11,322,54711,1,
PAC4GC:49810424,2779,9,22337434,22338226,+,10,364,54711,1,
Aco004507.1,2780,5,3647651,3650483,+,72,318,25734,1,
Aco019576.1,2780,10,6078957,6099222,+,8,614,25734,1,
CDS7916,2780,3,16985017,16990974,+,72,318,33018,1,
CDS16729,2780,7,10711027,10713957,+,52,166,33018,1,
evm.model.AsparagusV1_01.3036,2780,1,118751983,118795990,-,5,290,33908,1,
evm.model.AsparagusV1_06.1084,2780,6,28766903,28780850,+,5,343,33908,1,
transcript:Dr06183.1,2780,5,24127663,24130035,-,7,316,51051,1,
transcript:Dr05076.1,2780,17,8290049,8292876,-,5,281,51051,1,
Sp05g00596,2780,5,3237395,3241471,-,5,569,51364,1,
PAC4GC:49813742,2780,9,22284679,22289058,-,10,364,54711,1,
PAC4GC:49811717,2780,9,22559683,22565644,-,6,320,54711,1,
Aco004508.1,2781,5,3653061,3654380,+,72,318,25734,1,
Aco019577.1,2781,10,6117241,6118847,+,8,614,25734,1,
CDS7917,2781,3,17001747,17003273,+,72,318,33018,1,
CDS16730,2781,7,10730523,10732034,+,52,166,33018,1,
transcript:Dr06184.1,2781,5,24120324,24125601,-,7,316,51051,1,
Sp08g00075,2781,8,1117681,1118304,-,6,506,51364,1,
Sp13g00220,2781,13,1077245,1082619,+,7,230,51364,1,
Sp19g00454,2781,19,3333662,3335478,+,6,434,51364,1,
PAC4GC:49842523,2781,2,7280751,7283445,+,11,322,54711,1,
PAC4GC:49811575,2781,9,22250229,22251587,-,10,364,54711,1,
PAC4GC:49810690,2781,9,21973607,21974851,-,5,636,54711,1,
PAC4GC:49845288,2781,2,9292923,9294996,+,10,126,54711,1,
Aco004509.1,2782,5,3656300,3657873,+,72,318,25734,1,
CDS7926,2782,3,17119028,17121312,+,72,318,33018,1,
Aco014271.1,2783,5,147226,150351,+,31,319,25734,1,
CDS6710,2783,3,35434,39830,+,31,319,33018,1,
CDS16022,2783,7,400369,409193,+,127,339,33018,1,
evm.model.AsparagusV1_08.719,2783,8,14393081,14398017,-,9,334,33908,1,
Sp08g01298,2783,8,8358832,8361987,-,43,282,51364,1,
PAC4GC:49811087,2783,9,9448793,9453357,+,9,360,54711,1,
Aco014272.1,2784,5,152841,155060,+,31,319,25734,1,
Aco014274.1,2784,5,178724,180426,+,10,314,25734,1,
CDS6713,2784,3,173227,175743,+,31,319,33018,1,
CDS6712,2784,3,76373,124492,+,6,297,33018,1,
evm.model.AsparagusV1_01.2468,2784,1,99873224,99905394,-,15,299,33908,1,
transcript:Dr08074.1,2784,5,11444970,11446352,-,10,314,51051,1,
PAC4GC:49813079,2784,9,9624101,9627423,+,9,360,54711,1,
PAC4GC:49838790,2784,12,20324285,20325737,+,15,313,54711,1,
Aco014275.1,2785,5,181367,185773,-,31,319,25734,1,
Aco009746.1,2785,10,76083,77959,-,183,611,25734,1,
CDS16029,2785,7,600902,606556,-,127,339,33018,1,
CDS6718,2785,3,194530,198503,-,31,319,33018,1,
CDS6715,2785,3,191010,193295,-,183,611,33018,1,
evm.model.AsparagusV1_01.2455,2785,1,99334861,99342180,-,15,299,33908,1,
evm.model.AsparagusV1_01.2457,2785,1,99370168,99371054,-,12,559,33908,1,
transcript:Dr08073.1,2785,5,11441232,11444383,+,10,314,51051,1,
Sp08g01285,2785,8,8269509,8275014,+,43,282,51364,1,
PAC4GC:49840242,2785,12,20331819,20335467,-,15,313,54711,1,
PAC4GC:49839855,2785,12,20326097,20327955,+,7,617,54711,1,
Aco014276.1,2786,5,187958,188773,-,31,319,25734,1,
CDS6721,2786,3,301348,302933,-,31,319,33018,1,
evm.model.AsparagusV1_06.1012,2786,6,25666218,25667141,+,10,348,33908,1,
transcript:Dr08065.1,2786,5,11005372,11012707,+,10,314,51051,1,
PAC4GC:49810324,2786,9,10659730,10660813,-,9,360,54711,1,
Aco014278.1,2787,5,198816,202281,+,31,319,25734,1,
CDS6724,2787,3,344343,355036,+,31,319,33018,1,
CDS16033,2787,7,702276,708525,+,127,339,33018,1,
evm.model.AsparagusV1_06.1011,2787,6,25624038,25629636,-,5,330,33908,1,
transcript:Dr08061.1,2787,5,10803480,10805270,-,10,314,51051,1,
Sp19g00023,2787,19,124887,125933,-,9,252,51364,1,
PAC4GC:49838880,2787,12,20400229,20403567,+,15,313,54711,1,
PAC4GC:49811497,2787,9,10685214,10688638,+,9,360,54711,1,
Aco014281.1,2788,5,228557,232041,-,31,319,25734,1,
CDS6726,2788,3,369458,375975,-,31,319,33018,1,
evm.model.AsparagusV1_01.2448,2788,1,99071454,99080569,+,15,299,33908,1,
PAC4GC:49840490,2788,12,20415472,20419636,-,15,313,54711,1,
Aco014282.1,2789,5,234938,237066,-,31,319,25734,1,
CDS6729,2789,3,378609,381965,-,31,319,33018,1,
CDS16036,2789,7,749417,752926,-,127,339,33018,1,
evm.model.AsparagusV1_01.2443,2789,1,98993784,98999026,+,15,299,33908,1,
transcript:Dr10229.1,2789,4,5585305,5587650,-,5,297,51051,1,
Sp08g01281,2789,8,8265019,8265858,-,43,282,51364,1,
PAC4GC:49810573,2789,9,10848786,10851063,-,9,360,54711,1,
Aco014283.1,2790,5,243673,250317,-,31,319,25734,1,
CDS6734,2790,3,442016,454769,-,31,319,33018,1,
CDS16041,2790,7,784604,795069,-,127,339,33018,1,
evm.model.AsparagusV1_01.2442,2790,1,98800034,98812529,-,15,299,33908,1,
evm.model.AsparagusV1_06.893,2790,6,21037700,21038293,+,8,326,33908,1,
evm.model.AsparagusV1_06.1001,2790,6,25301726,25309572,-,5,330,33908,1,
Sp19g00027,2790,19,149156,154563,-,9,252,51364,1,
Sp08g01271,2790,8,8227287,8231933,+,43,282,51364,1,
PAC4GC:49841256,2790,12,20472037,20478388,-,15,313,54711,1,
PAC4GC:49841321,2790,12,20424313,20443153,+,19,41,54711,1,
Aco014285.1,2791,5,260146,263102,-,31,319,25734,1,
CDS6741,2791,3,569999,571887,-,31,319,33018,1,
evm.model.AsparagusV1_01.2431,2791,1,98318939,98330207,+,15,299,33908,1,
Sp08g01266,2791,8,8207876,8212210,+,43,282,51364,1,
PAC4GC:49840527,2791,12,19922379,19925211,+,26,318,54711,1,
Aco014287.1,2792,5,274567,278845,-,31,319,25734,1,
CDS6745,2792,3,629400,638042,-,31,319,33018,1,
evm.model.AsparagusV1_06.896,2792,6,21101525,21114071,-,8,326,33908,1,
transcript:Dr04532.1,2792,5,6522057,6526371,-,7,311,51051,1,
transcript:Dr04533.1,2792,5,6519123,6522030,-,6,518,51051,1,
Sp19g00033,2792,19,175215,181359,-,9,252,51364,1,
Sp19g00032,2792,19,166517,175186,-,37,419,51364,1,
PAC4GC:49839506,2792,12,19893907,19900413,+,26,318,54711,1,
Aco014292.1,2793,5,300558,301891,-,31,319,25734,1,
CDS6764,2793,3,775351,776247,-,31,319,33018,1,
evm.model.AsparagusV1_01.2427,2793,1,98220253,98221200,-,5,39,33908,1,
PAC4GC:49839568,2793,12,19694928,19695857,+,26,318,54711,1,
Aco014293.1,2794,5,303043,311585,-,31,319,25734,1,
CDS6765,2794,3,807580,824438,-,31,319,33018,1,
CDS16052,2794,7,975781,991262,-,127,339,33018,1,
evm.model.AsparagusV1_01.2428,2794,1,98234970,98253875,-,15,299,33908,1,
evm.model.AsparagusV1_06.905,2794,6,21352843,21374166,-,8,326,33908,1,
Sp08g01251,2794,8,8168515,8173417,+,43,282,51364,1,
PAC4GC:49838379,2794,12,19678948,19685898,+,26,318,54711,1,
PAC4GC:49812081,2794,9,8150752,8160978,+,23,362,54711,1,
Aco014294.1,2795,5,311857,316191,+,31,319,25734,1,
CDS6767,2795,3,849670,856310,+,31,319,33018,1,
evm.model.AsparagusV1_06.906,2795,6,21378027,21405665,-,8,326,33908,1,
transcript:Dr04515.1,2795,5,7031242,7034493,+,7,311,51051,1,
Sp08g01249,2795,8,8159486,8161463,-,43,282,51364,1,
PAC4GC:49810752,2795,9,8110305,8117856,-,23,362,54711,1,
Aco014306.1,2796,5,384887,396354,+,31,319,25734,1,
CDS6788,2796,3,1154133,1155641,-,31,319,33018,1,
Aco014314.1,2797,5,404326,406374,-,31,319,25734,1,
CDS6790,2797,3,1221201,1229139,-,31,319,33018,1,
evm.model.AsparagusV1_01.2095,2797,1,81381557,81393423,+,8,301,33908,1,
transcript:Dr01567.1,2797,17,19442237,19443903,-,36,268,51051,1,
Sp08g01215,2797,8,8017811,8020331,+,43,282,51364,1,
Aco014321.1,2798,5,428771,431950,+,31,319,25734,1,
CDS6805,2798,3,1422854,1426024,+,31,319,33018,1,
evm.model.AsparagusV1_01.2181,2798,1,85966746,85969937,-,31,286,33908,1,
Aco014322.1,2799,5,433612,437429,+,31,319,25734,1,
CDS6806,2799,3,1437325,1438749,+,31,319,33018,1,
CDS16080,2799,7,1386615,1388005,+,127,339,33018,1,
Aco014329.1,2800,5,501437,507389,+,24,320,25734,1,
CDS6857,2800,3,1892780,1906624,+,24,320,33018,1,
Sp19g00063,2800,19,316079,323292,+,16,250,51364,1,
PAC4GC:49841106,2800,12,18878565,18885964,-,26,318,54711,1,
Aco014333.1,2801,5,536484,542204,+,24,320,25734,1,
Aco009801.1,2801,10,545382,548761,+,183,611,25734,1,
CDS16113,2801,7,1742080,1746235,+,127,339,33018,1,
CDS6860,2801,3,2012306,2016707,+,24,320,33018,1,
CDS6861,2801,3,2034602,2042746,+,183,611,33018,1,
CDS16114,2801,7,1750454,1757975,+,44,632,33018,1,
evm.model.AsparagusV1_01.2015,2801,1,76118733,76132166,+,8,552,33908,1,
evm.model.AsparagusV1_06.959,2801,6,22695729,22706162,+,6,341,33908,1,
evm.model.AsparagusV1_03.3023,2801,3,106501648,106505181,+,5,705,33908,1,
transcript:Dr01547.1,2801,17,19606880,19610023,+,36,268,51051,1,
transcript:Dr04495.1,2801,5,7622859,7626393,-,10,549,51051,1,
Sp05g00055,2801,5,205487,208532,-,10,494,51364,1,
Sp08g01161,2801,8,7749330,7761462,+,43,282,51364,1,
Sp05g00056,2801,5,209681,213504,-,6,270,51364,1,
PAC4GC:49809865,2801,9,7220196,7224316,+,23,362,54711,1,
PAC4GC:49812793,2801,9,7225909,7231663,+,28,637,54711,1,
PAC4GC:49840566,2801,12,18648830,18655156,+,26,318,54711,1,
PAC4GC:49839368,2801,12,18666043,18673391,+,55,573,54711,1,
Aco014339.1,2802,5,601054,605019,-,24,320,25734,1,
CDS6875,2802,3,2412027,2421368,-,24,320,33018,1,
CDS16122,2802,7,1883364,1891358,-,127,339,33018,1,
evm.model.AsparagusV1_01.2020,2802,1,76647657,76649878,-,16,265,33908,1,
transcript:Dr01530.1,2802,17,19790429,19797467,-,36,268,51051,1,
Sp08g01150,2802,8,7684794,7688860,+,43,282,51364,1,
